geo,TIME_PERIOD,energy_group,generation_gwh,total_gwh,share
Albania,2000,Bioenergy,0.0,4594.0,0.0
Albania,2000,Coal,0.0,4594.0,0.0
Albania,2000,Geothermal,0.0,4594.0,0.0
Albania,2000,Hydro,4594.0,4594.0,1.0
Albania,2000,Natural Gas,0.0,4594.0,0.0
Albania,2000,Nuclear,0.0,4594.0,0.0
Albania,2000,Wind,0.0,4594.0,0.0
Albania,2001,Bioenergy,0.0,3555.0,0.0
Albania,2001,Coal,0.0,3555.0,0.0
Albania,2001,Geothermal,0.0,3555.0,0.0
Albania,2001,Hydro,3555.0,3555.0,1.0
Albania,2001,Natural Gas,0.0,3555.0,0.0
Albania,2001,Nuclear,0.0,3555.0,0.0
Albania,2001,Wind,0.0,3555.0,0.0
Albania,2002,Bioenergy,0.0,3512.0,0.0
Albania,2002,Coal,0.0,3512.0,0.0
Albania,2002,Geothermal,0.0,3512.0,0.0
Albania,2002,Hydro,3512.0,3512.0,1.0
Albania,2002,Natural Gas,0.0,3512.0,0.0
Albania,2002,Nuclear,0.0,3512.0,0.0
Albania,2002,Wind,0.0,3512.0,0.0
Albania,2003,Bioenergy,0.0,4885.0,0.0
Albania,2003,Coal,0.0,4885.0,0.0
Albania,2003,Geothermal,0.0,4885.0,0.0
Albania,2003,Hydro,4885.0,4885.0,1.0
Albania,2003,Natural Gas,0.0,4885.0,0.0
Albania,2003,Nuclear,0.0,4885.0,0.0
Albania,2003,Wind,0.0,4885.0,0.0
Albania,2004,Bioenergy,0.0,5466.0,0.0
Albania,2004,Coal,0.0,5466.0,0.0
Albania,2004,Geothermal,0.0,5466.0,0.0
Albania,2004,Hydro,5466.0,5466.0,1.0
Albania,2004,Natural Gas,0.0,5466.0,0.0
Albania,2004,Nuclear,0.0,5466.0,0.0
Albania,2004,Wind,0.0,5466.0,0.0
Albania,2005,Bioenergy,0.0,5373.0,0.0
Albania,2005,Coal,0.0,5373.0,0.0
Albania,2005,Geothermal,0.0,5373.0,0.0
Albania,2005,Hydro,5373.0,5373.0,1.0
Albania,2005,Natural Gas,0.0,5373.0,0.0
Albania,2005,Nuclear,0.0,5373.0,0.0
Albania,2005,Wind,0.0,5373.0,0.0
Albania,2006,Bioenergy,0.0,5431.0,0.0
Albania,2006,Coal,0.0,5431.0,0.0
Albania,2006,Geothermal,0.0,5431.0,0.0
Albania,2006,Hydro,5431.0,5431.0,1.0
Albania,2006,Natural Gas,0.0,5431.0,0.0
Albania,2006,Nuclear,0.0,5431.0,0.0
Albania,2006,Wind,0.0,5431.0,0.0
Albania,2007,Bioenergy,0.0,2788.0,0.0
Albania,2007,Coal,0.0,2788.0,0.0
Albania,2007,Geothermal,0.0,2788.0,0.0
Albania,2007,Hydro,2788.0,2788.0,1.0
Albania,2007,Natural Gas,0.0,2788.0,0.0
Albania,2007,Nuclear,0.0,2788.0,0.0
Albania,2007,Wind,0.0,2788.0,0.0
Albania,2008,Bioenergy,0.0,3797.0,0.0
Albania,2008,Coal,0.0,3797.0,0.0
Albania,2008,Geothermal,0.0,3797.0,0.0
Albania,2008,Hydro,3797.0,3797.0,1.0
Albania,2008,Natural Gas,0.0,3797.0,0.0
Albania,2008,Nuclear,0.0,3797.0,0.0
Albania,2008,Wind,0.0,3797.0,0.0
Albania,2009,Bioenergy,0.0,5201.0,0.0
Albania,2009,Coal,0.0,5201.0,0.0
Albania,2009,Geothermal,0.0,5201.0,0.0
Albania,2009,Hydro,5201.0,5201.0,1.0
Albania,2009,Natural Gas,0.0,5201.0,0.0
Albania,2009,Nuclear,0.0,5201.0,0.0
Albania,2009,Wind,0.0,5201.0,0.0
Albania,2010,Bioenergy,0.0,7567.0,0.0
Albania,2010,Coal,0.0,7567.0,0.0
Albania,2010,Geothermal,0.0,7567.0,0.0
Albania,2010,Hydro,7567.0,7567.0,1.0
Albania,2010,Natural Gas,0.0,7567.0,0.0
Albania,2010,Nuclear,0.0,7567.0,0.0
Albania,2010,Wind,0.0,7567.0,0.0
Albania,2011,Bioenergy,0.0,4132.0,0.0
Albania,2011,Coal,0.0,4132.0,0.0
Albania,2011,Geothermal,0.0,4132.0,0.0
Albania,2011,Hydro,4132.0,4132.0,1.0
Albania,2011,Natural Gas,0.0,4132.0,0.0
Albania,2011,Nuclear,0.0,4132.0,0.0
Albania,2011,Wind,0.0,4132.0,0.0
Albania,2012,Bioenergy,0.0,4725.0,0.0
Albania,2012,Coal,0.0,4725.0,0.0
Albania,2012,Geothermal,0.0,4725.0,0.0
Albania,2012,Hydro,4725.0,4725.0,1.0
Albania,2012,Natural Gas,0.0,4725.0,0.0
Albania,2012,Nuclear,0.0,4725.0,0.0
Albania,2012,Wind,0.0,4725.0,0.0
Albania,2013,Bioenergy,0.0,6959.0,0.0
Albania,2013,Coal,0.0,6959.0,0.0
Albania,2013,Geothermal,0.0,6959.0,0.0
Albania,2013,Hydro,6959.0,6959.0,1.0
Albania,2013,Natural Gas,0.0,6959.0,0.0
Albania,2013,Nuclear,0.0,6959.0,0.0
Albania,2013,Wind,0.0,6959.0,0.0
Albania,2014,Bioenergy,0.0,4724.441,0.0
Albania,2014,Coal,0.0,4724.441,0.0
Albania,2014,Geothermal,0.0,4724.441,0.0
Albania,2014,Hydro,4724.441,4724.441,1.0
Albania,2014,Natural Gas,0.0,4724.441,0.0
Albania,2014,Nuclear,0.0,4724.441,0.0
Albania,2014,Wind,0.0,4724.441,0.0
Albania,2015,Bioenergy,0.0,5895.0,0.0
Albania,2015,Coal,0.0,5895.0,0.0
Albania,2015,Geothermal,0.0,5895.0,0.0
Albania,2015,Hydro,5895.0,5895.0,1.0
Albania,2015,Natural Gas,0.0,5895.0,0.0
Albania,2015,Nuclear,0.0,5895.0,0.0
Albania,2015,Wind,0.0,5895.0,0.0
Albania,2016,Bioenergy,0.0,7781.702,0.0
Albania,2016,Coal,0.0,7781.702,0.0
Albania,2016,Geothermal,0.0,7781.702,0.0
Albania,2016,Hydro,7781.702,7781.702,1.0
Albania,2016,Natural Gas,0.0,7781.702,0.0
Albania,2016,Nuclear,0.0,7781.702,0.0
Albania,2016,Wind,0.0,7781.702,0.0
Albania,2017,Bioenergy,0.0,4524.979,0.0
Albania,2017,Coal,0.0,4524.979,0.0
Albania,2017,Geothermal,0.0,4524.979,0.0
Albania,2017,Hydro,4524.979,4524.979,1.0
Albania,2017,Natural Gas,0.0,4524.979,0.0
Albania,2017,Nuclear,0.0,4524.979,0.0
Albania,2017,Wind,0.0,4524.979,0.0
Albania,2018,Bioenergy,0.0,8552.152,0.0
Albania,2018,Coal,0.0,8552.152,0.0
Albania,2018,Geothermal,0.0,8552.152,0.0
Albania,2018,Hydro,8552.152,8552.152,1.0
Albania,2018,Natural Gas,0.0,8552.152,0.0
Albania,2018,Nuclear,0.0,8552.152,0.0
Albania,2018,Wind,0.0,8552.152,0.0
Albania,2019,Bioenergy,0.0,5183.847,0.0
Albania,2019,Coal,0.0,5183.847,0.0
Albania,2019,Geothermal,0.0,5183.847,0.0
Albania,2019,Hydro,5183.847,5183.847,1.0
Albania,2019,Natural Gas,0.0,5183.847,0.0
Albania,2019,Nuclear,0.0,5183.847,0.0
Albania,2019,Wind,0.0,5183.847,0.0
Albania,2020,Bioenergy,0.0,5280.901,0.0
Albania,2020,Coal,0.0,5280.901,0.0
Albania,2020,Geothermal,0.0,5280.901,0.0
Albania,2020,Hydro,5280.901,5280.901,1.0
Albania,2020,Natural Gas,0.0,5280.901,0.0
Albania,2020,Nuclear,0.0,5280.901,0.0
Albania,2020,Wind,0.0,5280.901,0.0
Albania,2021,Bioenergy,0.0,8921.94,0.0
Albania,2021,Coal,0.0,8921.94,0.0
Albania,2021,Geothermal,0.0,8921.94,0.0
Albania,2021,Hydro,8921.94,8921.94,1.0
Albania,2021,Natural Gas,0.0,8921.94,0.0
Albania,2021,Nuclear,0.0,8921.94,0.0
Albania,2021,Wind,0.0,8921.94,0.0
Albania,2022,Bioenergy,0.0,6841.751,0.0
Albania,2022,Coal,0.0,6841.751,0.0
Albania,2022,Geothermal,0.0,6841.751,0.0
Albania,2022,Hydro,6841.751,6841.751,1.0
Albania,2022,Natural Gas,0.0,6841.751,0.0
Albania,2022,Nuclear,0.0,6841.751,0.0
Albania,2022,Wind,0.0,6841.751,0.0
Albania,2023,Bioenergy,0.0,8708.557,0.0
Albania,2023,Coal,0.0,8708.557,0.0
Albania,2023,Geothermal,0.0,8708.557,0.0
Albania,2023,Hydro,8708.557,8708.557,1.0
Albania,2023,Natural Gas,0.0,8708.557,0.0
Albania,2023,Nuclear,0.0,8708.557,0.0
Albania,2023,Wind,0.0,8708.557,0.0
Austria,2000,Bioenergy,1655.138,57135.244,0.028968774509827943
Austria,2000,Coal,5727.0,57135.244,0.10023585442288477
Austria,2000,Geothermal,0.0,57135.244,0.0
Austria,2000,Hydro,41835.352,57135.244,0.7322162131660801
Austria,2000,Natural Gas,7851.0,57135.244,0.13741080724184884
Austria,2000,Nuclear,0.0,57135.244,0.0
Austria,2000,Wind,66.754,57135.244,0.0011683506593583464
Austria,2001,Bioenergy,1889.8210000000001,58088.873999999996,0.03253326962405917
Austria,2001,Coal,6893.0,58088.873999999996,0.11866299904522165
Austria,2001,Geothermal,0.0,58088.873999999996,0.0
Austria,2001,Hydro,40455.406,58088.873999999996,0.6964398380316341
Austria,2001,Natural Gas,8746.0,58088.873999999996,0.15056239513267206
Austria,2001,Nuclear,0.0,58088.873999999996,0.0
Austria,2001,Wind,104.647,58088.873999999996,0.0018014981664130727
Austria,2002,Bioenergy,1738.964,58026.628000000004,0.02996837934473807
Austria,2002,Coal,6613.0,58026.628000000004,0.11396491969169739
Austria,2002,Geothermal,2.965,58026.628000000004,5.1097230740342166e-05
Austria,2002,Hydro,40226.881,58026.628000000004,0.69324864095153
Austria,2002,Natural Gas,9305.0,58026.628000000004,0.16035741384110755
Austria,2002,Nuclear,0.0,58026.628000000004,0.0
Austria,2002,Wind,139.818,58026.628000000004,0.002409548940186564
Austria,2003,Bioenergy,1938.2600000000002,55135.496,0.03515448559671976
Austria,2003,Coal,8443.0,55135.496,0.15313184087434345
Austria,2003,Geothermal,2.965,55135.496,5.377660881113684e-05
Austria,2003,Hydro,33214.992,55135.496,0.6024248335409914
Austria,2003,Natural Gas,11164.0,55135.496,0.20248298845447948
Austria,2003,Nuclear,0.0,55135.496,0.0
Austria,2003,Wind,372.279,55135.496,0.006752074924654709
Austria,2004,Bioenergy,2314.8179999999998,58870.564,0.03932046582737002
Austria,2004,Coal,7905.0,58870.564,0.13427763321581224
Austria,2004,Geothermal,1.976,58870.564,3.356516169948703e-05
Austria,2004,Hydro,36762.142,58870.564,0.6244571055918541
Austria,2004,Natural Gas,10953.0,58870.564,0.18605223486562827
Austria,2004,Nuclear,0.0,58870.564,0.0
Austria,2004,Wind,933.628,58870.564,0.015858995337635972
Austria,2005,Bioenergy,2823.152,61445.826,0.045945382848299576
Austria,2005,Coal,7166.221,61445.826,0.11662665255732749
Austria,2005,Geothermal,2.302,61445.826,3.746389543205099e-05
Austria,2005,Hydro,37095.138,61445.826,0.6037047658859692
Austria,2005,Natural Gas,13027.736,61445.826,0.21201986933986372
Austria,2005,Nuclear,0.0,61445.826,0.0
Austria,2005,Wind,1331.277,61445.826,0.02166586547310797
Austria,2006,Bioenergy,3720.879,59171.053,0.06288343389799063
Austria,2006,Coal,7370.043,59171.053,0.12455487314041884
Austria,2006,Geothermal,3.061,59171.053,5.1731376151105506e-05
Austria,2006,Hydro,35656.085,59171.053,0.6025933829502746
Austria,2006,Natural Gas,10668.192,59171.053,0.18029410428102402
Austria,2006,Nuclear,0.0,59171.053,0.0
Austria,2006,Wind,1752.793,59171.053,0.029622474354140695
Austria,2007,Bioenergy,4568.234,60166.136000000006,0.0759269965417091
Austria,2007,Coal,6600.459,60166.136000000006,0.10970388724979778
Austria,2007,Geothermal,2.41,60166.136000000006,4.005575495158938e-05
Austria,2007,Hydro,37054.453,60166.136000000006,0.615868916694268
Austria,2007,Natural Gas,9903.395,60166.136000000006,0.16460081465095247
Austria,2007,Nuclear,0.0,60166.136000000006,0.0
Austria,2007,Wind,2037.185,60166.136000000006,0.033859329108321
Austria,2008,Bioenergy,4710.654,61761.16300000001,0.0762721064692386
Austria,2008,Coal,5527.191,61761.16300000001,0.08949298768871951
Austria,2008,Geothermal,1.616,61761.16300000001,2.616531039093289e-05
Austria,2008,Hydro,38329.491,61761.16300000001,0.620608310112295
Austria,2008,Natural Gas,11180.954,61761.16300000001,0.18103535388412292
Austria,2008,Nuclear,0.0,61761.16300000001,0.0
Austria,2008,Wind,2011.257,61761.16300000001,0.03256507653523299
Austria,2009,Bioenergy,4844.823,63797.945,0.07594011061014583
Austria,2009,Coal,3758.512,63797.945,0.0589127439763146
Austria,2009,Geothermal,1.511,63797.945,2.3684148447101232e-05
Austria,2009,Hydro,40896.304,63797.945,0.6410285472361218
Austria,2009,Natural Gas,12342.755,63797.945,0.19346634127478557
Austria,2009,Nuclear,0.0,63797.945,0.0
Austria,2009,Wind,1954.04,63797.945,0.030628572754185106
Austria,2010,Bioenergy,5038.698,64737.045,0.07783330240050346
Austria,2010,Coal,4918.428,64737.045,0.07597547895490132
Austria,2010,Geothermal,1.398,64737.045,2.159505426915918e-05
Austria,2010,Hydro,38363.418,64737.045,0.5926037865954493
Austria,2010,Natural Gas,14351.189,64737.045,0.22168433854217473
Austria,2010,Nuclear,0.0,64737.045,0.0
Austria,2010,Wind,2063.914,64737.045,0.03188149845270201
Austria,2011,Bioenergy,5111.207,59153.687000000005,0.08640555237072543
Austria,2011,Coal,5431.543,59153.687000000005,0.09182086993157332
Austria,2011,Geothermal,1.053,59153.687000000005,1.780108820604876e-05
Austria,2011,Hydro,34237.171,59153.687000000005,0.5787833816681621
Austria,2011,Natural Gas,12436.517,59153.687000000005,0.2102407750171177
Austria,2011,Nuclear,0.0,59153.687000000005,0.0
Austria,2011,Wind,1936.196,59153.687000000005,0.03273161992421537
Austria,2012,Bioenergy,5366.532999999999,65777.877,0.08158568267565096
Austria,2012,Coal,4387.839,65777.877,0.06670691120055457
Austria,2012,Geothermal,0.677,65777.877,1.0292214204480939e-05
Austria,2012,Hydro,43847.698,65777.877,0.666602511358036
Austria,2012,Natural Gas,9712.266,65777.877,0.14765246984179803
Austria,2012,Nuclear,0.0,65777.877,0.0
Austria,2012,Wind,2462.864,65777.877,0.0374421327097559
Austria,2013,Bioenergy,5314.635,61345.978,0.08663379692145425
Austria,2013,Coal,4211.679,61345.978,0.06865452532193717
Austria,2013,Geothermal,0.306,61345.978,4.988102072478166e-06
Austria,2013,Hydro,42016.72,61345.978,0.6849140134337739
Austria,2013,Natural Gas,6650.205,61345.978,0.10840490634936165
Austria,2013,Nuclear,0.0,61345.978,0.0
Austria,2013,Wind,3152.433,61345.978,0.051387769871400535
Austria,2014,Bioenergy,5105.812,58214.894,0.0877062835500482
Austria,2014,Coal,2935.08,58214.894,0.05041802532527157
Austria,2014,Geothermal,0.384,58214.894,6.596250093661598e-06
Austria,2014,Hydro,41007.237,58214.894,0.704411434640764
Austria,2014,Natural Gas,5320.706,58214.894,0.09139767565324435
Austria,2014,Nuclear,0.0,58214.894,0.0
Austria,2014,Wind,3845.675,58214.894,0.0660599845805783
Austria,2015,Bioenergy,5327.986,57943.144,0.0919519658788277
Austria,2015,Coal,2954.261,57943.144,0.050985514351792854
Austria,2015,Geothermal,0.061,57943.144,1.0527561293532846e-06
Austria,2015,Hydro,37156.866,57943.144,0.6412642365419453
Austria,2015,Natural Gas,7663.649,57943.144,0.1322615320977405
Austria,2015,Nuclear,0.0,57943.144,0.0
Austria,2015,Wind,4840.321,57943.144,0.08353569837356427
Austria,2016,Bioenergy,5495.184,61231.651,0.08974417495291774
Austria,2016,Coal,2042.629,61231.651,0.033359038448922435
Austria,2016,Geothermal,0.021,61231.651,3.429598852397431e-07
Austria,2016,Hydro,39971.337,61231.651,0.6527888166856712
Austria,2016,Natural Gas,8487.642,61231.651,0.13861527267981064
Austria,2016,Nuclear,0.0,61231.651,0.0
Austria,2016,Wind,5234.838,61231.651,0.08549235427279267
Austria,2017,Bioenergy,5615.255,63152.409999999996,0.08891592577385408
Austria,2017,Coal,1757.85,63152.409999999996,0.027835042241459985
Austria,2017,Geothermal,0.091,63152.409999999996,1.4409584685683413e-06
Austria,2017,Hydro,38293.75,63152.409999999996,0.6063703665465816
Austria,2017,Natural Gas,10913.953,63152.409999999996,0.17281926374622916
Austria,2017,Nuclear,0.0,63152.409999999996,0.0
Austria,2017,Wind,6571.511,63152.409999999996,0.1040579607334067
Austria,2018,Bioenergy,5646.144,61037.740999999995,0.0925025059495567
Austria,2018,Coal,1805.283,61037.740999999995,0.029576504150112634
Austria,2018,Geothermal,0.239,61037.740999999995,3.915610179610022e-06
Austria,2018,Hydro,37637.911,61037.740999999995,0.6166334202964687
Austria,2018,Natural Gas,9917.735,61037.740999999995,0.16248528922457994
Austria,2018,Nuclear,0.0,61037.740999999995,0.0
Austria,2018,Wind,6030.429,61037.740999999995,0.09879836476910246
Austria,2019,Bioenergy,5443.209,66534.148,0.08181075678612432
Austria,2019,Coal,1499.474,66534.148,0.02253690841581078
Austria,2019,Geothermal,0.2,66534.148,3.0059752174176786e-06
Austria,2019,Hydro,40825.97,66534.148,0.6136092702351881
Austria,2019,Natural Gas,11315.219,66534.148,0.1700663394682682
Austria,2019,Nuclear,0.0,66534.148,0.0
Austria,2019,Wind,7450.076,66534.148,0.11197371911939114
Austria,2020,Bioenergy,5330.873,64634.506,0.08247719878914213
Austria,2020,Coal,559.315,64634.506,0.008653504677516992
Austria,2020,Geothermal,0.073,64634.506,1.1294276775318743e-06
Austria,2020,Hydro,41998.029,64634.506,0.649777210334059
Austria,2020,Natural Gas,9954.686,64634.506,0.15401503958272691
Austria,2020,Nuclear,0.0,64634.506,0.0
Austria,2020,Wind,6791.53,64634.506,0.1050759171888774
Austria,2021,Bioenergy,5193.171,61442.403,0.08452096185105261
Austria,2021,Coal,139.947,61442.403,0.0022776941194829247
Austria,2021,Geothermal,0.031,61442.403,5.045375585326635e-07
Austria,2021,Hydro,38751.33,61442.403,0.630693594454631
Austria,2021,Natural Gas,10617.882,61442.403,0.1728103310021908
Austria,2021,Nuclear,0.0,61442.403,0.0
Austria,2021,Wind,6740.042,61442.403,0.10969691403508422
Austria,2022,Bioenergy,5504.46,58282.809,0.09444397232123798
Austria,2022,Coal,58.341,58282.809,0.0010009984247670697
Austria,2022,Geothermal,0.002,58282.809,3.4315435963287216e-08
Austria,2022,Hydro,34625.11,58282.809,0.594087872463388
Austria,2022,Natural Gas,10853.246,58282.809,0.18621693405340156
Austria,2022,Nuclear,0.0,58282.809,0.0
Austria,2022,Wind,7241.65,58282.809,0.12425018842176944
Austria,2023,Bioenergy,5287.286,61512.834,0.08595419290875136
Austria,2023,Coal,20.937,61512.834,0.00034036799540076464
Austria,2023,Geothermal,0.005,61512.834,8.12838504563129e-08
Austria,2023,Hydro,40672.636,61512.834,0.6612056924576097
Austria,2023,Natural Gas,7495.265,61512.834,0.12184879987808724
Austria,2023,Nuclear,0.0,61512.834,0.0
Austria,2023,Wind,8036.705,61512.834,0.13065086547630045
Austria,2024,Bioenergy,5426.022,67951.1,0.07985186406106744
Austria,2024,Coal,23.648,67951.1,0.0003480149695884246
Austria,2024,Geothermal,0.0,67951.1,0.0
Austria,2024,Hydro,45707.084,67951.1,0.6726467121209222
Austria,2024,Natural Gas,7536.924,67951.1,0.11091687993277517
Austria,2024,Nuclear,0.0,67951.1,0.0
Austria,2024,Wind,9257.422,67951.1,0.1362365289156467
Belgium,2000,Bioenergy,1336.0,78862.0,0.016940985519007887
Belgium,2000,Coal,12916.0,78862.0,0.1637797671882529
Belgium,2000,Geothermal,0.0,78862.0,0.0
Belgium,2000,Hydro,460.0,78862.0,0.005832974055945829
Belgium,2000,Natural Gas,15977.0,78862.0,0.20259440541705764
Belgium,2000,Nuclear,48157.0,78862.0,0.6106489817656159
Belgium,2000,Wind,16.0,78862.0,0.00020288605411985494
Belgium,2001,Bioenergy,1583.0,74126.0,0.021355529773628687
Belgium,2001,Coal,9936.0,74126.0,0.1340420365323908
Belgium,2001,Geothermal,0.0,74126.0,0.0
Belgium,2001,Hydro,441.0,74126.0,0.005949329520006475
Belgium,2001,Natural Gas,15780.0,74126.0,0.21288077057982355
Belgium,2001,Nuclear,46349.0,74126.0,0.6252731834983677
Belgium,2001,Wind,37.0,74126.0,0.0004991500957828562
Belgium,2002,Bioenergy,1662.0,77336.0,0.021490638253853316
Belgium,2002,Coal,10029.0,77336.0,0.1296808730733423
Belgium,2002,Geothermal,0.0,77336.0,0.0
Belgium,2002,Hydro,360.0,77336.0,0.004655011896141512
Belgium,2002,Natural Gas,17868.0,77336.0,0.23104375711182373
Belgium,2002,Nuclear,47360.0,77336.0,0.6123926761146168
Belgium,2002,Wind,57.0,77336.0,0.0007370435502224061
Belgium,2003,Bioenergy,1623.0,80584.0,0.020140474535888016
Belgium,2003,Coal,9638.0,80584.0,0.1196019060855753
Belgium,2003,Geothermal,0.0,80584.0,0.0
Belgium,2003,Hydro,247.0,80584.0,0.003065124590489427
Belgium,2003,Natural Gas,21609.0,80584.0,0.26815496872828354
Belgium,2003,Nuclear,47379.0,80584.0,0.5879454978655813
Belgium,2003,Wind,88.0,80584.0,0.001092028194182468
Belgium,2004,Bioenergy,1947.165,78903.465,0.024677813578909368
Belgium,2004,Coal,9146.0,78903.465,0.11591379415339999
Belgium,2004,Geothermal,0.0,78903.465,0.0
Belgium,2004,Hydro,317.0,78903.465,0.004017567542819571
Belgium,2004,Natural Gas,20039.3,78903.465,0.25397236990796285
Belgium,2004,Nuclear,47312.0,78903.465,0.5996187873371595
Belgium,2004,Wind,142.0,78903.465,0.0017996674797488299
Belgium,2005,Bioenergy,2169.426,79973.726,0.02712673409764602
Belgium,2005,Coal,8199.0,79973.726,0.10252117051542653
Belgium,2005,Geothermal,0.0,79973.726,0.0
Belgium,2005,Hydro,288.0,79973.726,0.003601182718434302
Belgium,2005,Natural Gas,21495.3,79973.726,0.2687795239151418
Belgium,2005,Nuclear,47595.0,79973.726,0.5951329565412521
Belgium,2005,Wind,227.0,79973.726,0.002838432212099259
Belgium,2006,Bioenergy,2878.986,79082.186,0.0364049875910107
Belgium,2006,Coal,6848.0,79082.186,0.08659345860773246
Belgium,2006,Geothermal,0.0,79082.186,0.0
Belgium,2006,Hydro,359.0,79082.186,0.004539581139044386
Belgium,2006,Natural Gas,21985.2,79082.186,0.2780044547579906
Belgium,2006,Nuclear,46645.0,79082.186,0.5898294212555024
Belgium,2006,Wind,366.0,79082.186,0.004628096648719346
Belgium,2007,Bioenergy,3444.843,83686.943,0.04116344648889851
Belgium,2007,Coal,6475.0,83686.943,0.0773716874805667
Belgium,2007,Geothermal,0.0,83686.943,0.0
Belgium,2007,Hydro,389.0,83686.943,0.0046482758965159
Belgium,2007,Natural Gas,24660.1,83686.943,0.29467081860069855
Belgium,2007,Nuclear,48227.0,83686.943,0.5762786675096975
Belgium,2007,Wind,491.0,83686.943,0.005867104023622897
Belgium,2008,Bioenergy,4250.992,80520.89199999999,0.05279365260881611
Belgium,2008,Coal,5547.0,80520.89199999999,0.06888895368918665
Belgium,2008,Geothermal,0.0,80520.89199999999,0.0
Belgium,2008,Hydro,410.0,80520.89199999999,0.005091846225449167
Belgium,2008,Natural Gas,24107.9,80520.89199999999,0.29939931614269755
Belgium,2008,Nuclear,45568.0,80520.89199999999,0.5659152409787016
Belgium,2008,Wind,637.0,80520.89199999999,0.007910990355149071
Belgium,2009,Bioenergy,4902.707,87877.007,0.05579055508797655
Belgium,2009,Coal,5178.0,87877.007,0.05892326305560225
Belgium,2009,Geothermal,0.0,87877.007,0.0
Belgium,2009,Hydro,328.0,87877.007,0.0037324894326453335
Belgium,2009,Natural Gas,29250.3,87877.007,0.3328549867430055
Belgium,2009,Nuclear,47222.0,87877.007,0.5373646828913962
Belgium,2009,Wind,996.0,87877.007,0.011334022789374244
Belgium,2010,Bioenergy,5384.1,89974.59999999999,0.059840221573644124
Belgium,2010,Coal,4197.0,89974.59999999999,0.046646498011661076
Belgium,2010,Geothermal,0.0,89974.59999999999,0.0
Belgium,2010,Hydro,312.0,89974.59999999999,0.003467645313232846
Belgium,2010,Natural Gas,30841.6,89974.59999999999,0.34278118491218634
Belgium,2010,Nuclear,47944.0,89974.59999999999,0.5328614964667807
Belgium,2010,Wind,1295.9,89974.59999999999,0.014402953722495018
Belgium,2011,Bioenergy,5756.4,85417.8,0.06739110583508355
Belgium,2011,Coal,3476.0,85417.8,0.04069409420518908
Belgium,2011,Geothermal,0.0,85417.8,0.0
Belgium,2011,Hydro,196.0,85417.8,0.002294603700867969
Belgium,2011,Natural Gas,25436.9,85417.8,0.2977939024418798
Belgium,2011,Nuclear,48234.0,85417.8,0.5646832393248246
Belgium,2011,Wind,2318.5,85417.8,0.02714305449215503
Belgium,2012,Bioenergy,6362.3,76735.6,0.08291197306074365
Belgium,2012,Coal,3389.0,76735.6,0.04416463805586976
Belgium,2012,Geothermal,0.0,76735.6,0.0
Belgium,2012,Hydro,357.0,76735.6,0.0046523386798304825
Belgium,2012,Natural Gas,23573.0,76735.6,0.30719770223989906
Belgium,2012,Nuclear,40295.0,76735.6,0.5251148098144798
Belgium,2012,Wind,2759.3,76735.6,0.035958538149177176
Belgium,2013,Bioenergy,6055.5,76556.4,0.07909854695361851
Belgium,2013,Coal,3008.0,76556.4,0.039291293738995044
Belgium,2013,Geothermal,0.0,76556.4,0.0
Belgium,2013,Hydro,380.0,76556.4,0.0049636607781975125
Belgium,2013,Natural Gas,20803.9,76556.4,0.27174605911458743
Belgium,2013,Nuclear,42644.0,76556.4,0.5570272374354072
Belgium,2013,Wind,3665.0,76556.4,0.04787320197919443
Belgium,2014,Bioenergy,5546.9,65581.7,0.08457999716384296
Belgium,2014,Coal,2090.2,65581.7,0.03187169591517146
Belgium,2014,Geothermal,0.0,65581.7,0.0
Belgium,2014,Hydro,292.2,65581.7,0.004455511217306047
Belgium,2014,Natural Gas,19334.1,65581.7,0.2948093751763068
Belgium,2014,Nuclear,33703.0,65581.7,0.5139086056018676
Belgium,2014,Wind,4615.3,65581.7,0.07037481492550514
Belgium,2015,Bioenergy,6619.2,62704.899999999994,0.10556112839666439
Belgium,2015,Coal,2074.7,62704.899999999994,0.03308672846938596
Belgium,2015,Geothermal,0.0,62704.899999999994,0.0
Belgium,2015,Hydro,318.4,62704.899999999994,0.0050777530942557915
Belgium,2015,Natural Gas,22015.6,62704.899999999994,0.35109855848585997
Belgium,2015,Nuclear,26103.0,62704.899999999994,0.41628325697034846
Belgium,2015,Wind,5574.0,62704.899999999994,0.08889257458348551
Belgium,2016,Bioenergy,6621.1,78396.8,0.0844562533164619
Belgium,2016,Coal,389.5,78396.8,0.004968315033266664
Belgium,2016,Geothermal,0.0,78396.8,0.0
Belgium,2016,Hydro,370.0,78396.8,0.004719580391036368
Belgium,2016,Natural Gas,22073.7,78396.8,0.28156378831789053
Belgium,2016,Nuclear,43523.0,78396.8,0.5551629658353402
Belgium,2016,Wind,5419.5,78396.8,0.06912909710600433
Belgium,2017,Bioenergy,6964.7,79087.1,0.08806366651451374
Belgium,2017,Coal,90.9,79087.1,0.0011493656993365542
Belgium,2017,Geothermal,0.0,79087.1,0.0
Belgium,2017,Hydro,270.1,79087.1,0.0034152219514939856
Belgium,2017,Natural Gas,23013.9,79087.1,0.29099435938351514
Belgium,2017,Nuclear,42226.8,79087.1,0.5339277834185348
Belgium,2017,Wind,6520.7,79087.1,0.08244960303260582
Belgium,2018,Bioenergy,6610.3,67145.5,0.09844740153845008
Belgium,2018,Coal,91.3,67145.5,0.0013597337126091845
